Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1591,54,Male,Boots,Footwear,65,Wisconsin,XL,Beige,Summer,3.9,No,Express,No,No,17,PayPal,Annually
1592,18,Male,Sandals,Footwear,88,South Dakota,S,Gold,Summer,2.7,No,Standard,Yes,No,9,Credit Card,Annually
1592,18,Male,Shoes,Footwear,63,South Dakota,L,Yellow,Spring,3.7,No,Store Pickup,Yes,No,48,Bank Transfer,Annually
1592,18,Male,T-shirt,Clothing,41,South Dakota,XL,Teal,Summer,3.2,No,2-Day Shipping,No,No,28,Bank Transfer,Annually
1592,18,Male,Gloves,Accessories,44,South Dakota,S,Charcoal,Summer,3.2,No,2-Day Shipping,Yes,Yes,40,Credit Card,Annually
1592,18,Male,Sweater,Clothing,27,South Dakota,M,Blue,Spring,4.3,No,Store Pickup,No,No,28,Credit Card,Annually
1593,56,Male,Dress,Clothing,94,Iowa,M,Violet,Fall,4.5,No,Free Shipping,Yes,Yes,30,Venmo,Every 3 Months
1593,56,Male,Jewelry,Accessories,35,Iowa,L,Orange,Winter,4.5,No,Free Shipping,No,No,39,Venmo,Every 3 Months
1593,56,Male,Scarf,Accessories,73,Iowa,M,Purple,Spring,4.3,No,Standard,Yes,Yes,30,Debit Card,Every 3 Months
1593,56,Male,Handbag,Accessories,97,Iowa,S,Pink,Spring,3.2,No,Store Pickup,No,Yes,1,Cash,Every 3 Months
1594,61,Male,Coat,Outerwear,81,Maryland,XL,Brown,Winter,3.8,No,Express,No,No,31,Venmo,Monthly
1594,61,Male,Pants,Clothing,84,Maryland,L,Green,Spring,4.2,No,2-Day Shipping,No,No,32,Bank Transfer,Monthly
1594,61,Male,Coat,Outerwear,23,Maryland,M,Gold,Winter,2.6,No,Standard,Yes,Yes,40,Debit Card,Monthly
1594,61,Male,Skirt,Clothing,90,Maryland,XL,Magenta,Winter,3.5,No,2-Day Shipping,No,No,20,Credit Card,Monthly
1594,61,Male,Sunglasses,Accessories,81,Maryland,S,Silver,Summer,4.4,No,Express,Yes,No,44,Credit Card,Monthly
1594,61,Male,Skirt,Clothing,31,Maryland,L,Cyan,Spring,4.7,No,Free Shipping,No,No,41,Venmo,Monthly
1594,61,Male,Handbag,Accessories,97,Maryland,L,Red,Spring,3.1,No,2-Day Shipping,Yes,No,24,Credit Card,Monthly
1594,61,Male,T-shirt,Clothing,53,Maryland,M,Beige,Summer,4.9,No,2-Day Shipping,Yes,Yes,47,PayPal,Monthly
1595,40,Male,Sneakers,Footwear,56,Colorado,M,Peach,Summer,3.2,No,Standard,Yes,No,33,PayPal,Fortnightly
1595,40,Male,Gloves,Accessories,72,Colorado,L,Turquoise,Spring,4.9,No,Standard,No,Yes,4,Debit Card,Fortnightly
1595,40,Male,Backpack,Accessories,25,Colorado,M,Blue,Spring,4.1,No,Standard,Yes,No,21,Bank Transfer,Fortnightly
1595,40,Male,Scarf,Accessories,31,Colorado,M,Yellow,Fall,4.6,No,Standard,Yes,Yes,37,Venmo,Fortnightly
1595,40,Male,Pants,Clothing,73,Colorado,M,Peach,Winter,3.1,No,Express,Yes,No,28,Debit Card,Fortnightly
1595,40,Male,Jewelry,Accessories,100,Colorado,M,Magenta,Spring,3.6,No,Next Day Air,Yes,No,50,Credit Card,Fortnightly
1595,40,Male,Jewelry,Accessories,44,Colorado,S,Peach,Summer,3.4,No,Store Pickup,No,Yes,41,Cash,Fortnightly
1596,34,Male,Shoes,Footwear,33,Wisconsin,S,Brown,Summer,4.6,No,Express,Yes,No,8,Cash,Fortnightly
1596,34,Male,Coat,Outerwear,95,Wisconsin,L,Purple,Summer,3.5,No,Free Shipping,No,No,13,Venmo,Fortnightly
1596,34,Male,Sweater,Clothing,25,Wisconsin,XL,Brown,Winter,4.1,No,Express,No,No,39,Debit Card,Fortnightly
1596,34,Male,Handbag,Accessories,76,Wisconsin,L,Silver,Spring,3.8,No,Next Day Air,No,Yes,18,Bank Transfer,Fortnightly
1597,42,Male,Blouse,Clothing,72,Mississippi,L,Charcoal,Spring,2.7,No,Standard,Yes,Yes,38,Cash,Monthly
1597,42,Male,Shorts,Clothing,35,Mississippi,XL,Maroon,Summer,2.6,No,Free Shipping,No,Yes,8,PayPal,Monthly
1597,42,Male,Shirt,Clothing,86,Mississippi,L,Peach,Fall,3.2,No,Next Day Air,Yes,No,2,Bank Transfer,Monthly
1597,42,Male,T-shirt,Clothing,65,Mississippi,M,Black,Summer,3.6,No,Next Day Air,No,No,12,Cash,Monthly
1597,42,Male,T-shirt,Clothing,38,Mississippi,S,Orange,Winter,4.9,No,Store Pickup,Yes,Yes,31,Credit Card,Monthly
1597,42,Male,Sweater,Clothing,23,Mississippi,L,Blue,Winter,4.0,No,Store Pickup,No,Yes,10,Cash,Monthly
1598,43,Male,Sneakers,Footwear,31,Mississippi,M,Teal,Fall,3.3,No,Free Shipping,No,Yes,19,Bank Transfer,Quarterly
1598,43,Male,Sunglasses,Accessories,80,Mississippi,S,Violet,Spring,4.5,No,2-Day Shipping,No,Yes,35,Venmo,Quarterly
1598,43,Male,Hat,Accessories,29,Mississippi,M,Gray,Fall,2.7,No,2-Day Shipping,Yes,Yes,29,Credit Card,Quarterly
1598,43,Male,Shorts,Clothing,98,Mississippi,L,Blue,Summer,3.1,No,Standard,No,No,30,Bank Transfer,Quarterly
1598,43,Male,Dress,Clothing,26,Mississippi,M,Black,Summer,3.5,No,Store Pickup,Yes,Yes,21,Bank Transfer,Quarterly
1599,47,Male,Shoes,Footwear,74,California,L,Red,Spring,3.0,No,Next Day Air,Yes,No,32,Venmo,Bi-Weekly
1599,47,Male,Jeans,Clothing,62,California,M,Teal,Spring,4.3,No,Store Pickup,No,No,20,Bank Transfer,Bi-Weekly
1599,47,Male,T-shirt,Clothing,31,California,XL,Pink,Spring,3.3,No,Express,No,No,21,Bank Transfer,Bi-Weekly
1600,48,Male,Jacket,Outerwear,80,Delaware,S,Yellow,Summer,4.3,No,Store Pickup,Yes,No,44,Credit Card,Bi-Weekly
1600,48,Male,Pants,Clothing,75,Delaware,M,Magenta,Spring,4.7,No,Express,No,Yes,11,Credit Card,Bi-Weekly
1600,48,Male,Scarf,Accessories,23,Delaware,M,Maroon,Fall,3.3,No,Store Pickup,Yes,No,10,Cash,Bi-Weekly
1600,48,Male,Shorts,Clothing,36,Delaware,XL,Maroon,Spring,3.8,No,2-Day Shipping,No,Yes,21,Bank Transfer,Bi-Weekly
1600,48,Male,Shoes,Footwear,26,Delaware,L,Gold,Spring,2.9,No,Free Shipping,No,No,11,Debit Card,Bi-Weekly
1600,48,Male,Scarf,Accessories,24,Delaware,L,Yellow,Summer,4.3,No,Standard,Yes,No,43,Cash,Bi-Weekly
1600,48,Male,Hoodie,Clothing,59,Delaware,M,White,Spring,3.6,No,Next Day Air,Yes,Yes,15,Venmo,Bi-Weekly
1600,48,Male,Hat,Accessories,78,Delaware,M,Purple,Fall,4.1,No,Express,No,Yes,20,Credit Card,Bi-Weekly
1600,48,Male,Sandals,Footwear,75,Delaware,M,Maroon,Spring,3.9,No,Store Pickup,No,Yes,33,Credit Card,Bi-Weekly
1600,48,Male,Belt,Accessories,20,Delaware,L,Peach,Spring,4.2,No,2-Day Shipping,Yes,No,38,Credit Card,Bi-Weekly
1601,20,Male,Sweater,Clothing,91,Montana,M,Yellow,Spring,4.5,No,2-Day Shipping,No,No,4,Credit Card,Weekly
1601,20,Male,Shorts,Clothing,83,Montana,M,Lavender,Spring,3.3,No,Express,No,No,50,PayPal,Weekly
1601,20,Male,Coat,Outerwear,28,Montana,L,Red,Spring,3.7,No,Store Pickup,No,No,27,Bank Transfer,Weekly
1601,20,Male,Hoodie,Clothing,81,Montana,S,Orange,Winter,4.0,No,2-Day Shipping,Yes,Yes,19,Bank Transfer,Weekly
1601,20,Male,Backpack,Accessories,64,Montana,L,Peach,Summer,2.7,No,Free Shipping,Yes,Yes,28,Venmo,Weekly
1602,65,Male,Socks,Clothing,24,Indiana,S,Pink,Winter,3.0,No,Store Pickup,Yes,No,12,Bank Transfer,Monthly
1602,65,Male,Scarf,Accessories,71,Indiana,M,Green,Spring,3.7,No,Next Day Air,No,No,15,Bank Transfer,Monthly
1602,65,Male,Sweater,Clothing,90,Indiana,M,Lavender,Fall,2.7,No,Free Shipping,No,No,9,Debit Card,Monthly
1602,65,Male,Handbag,Accessories,74,Indiana,XL,Silver,Winter,4.2,No,Express,No,No,8,Bank Transfer,Monthly
1603,54,Male,T-shirt,Clothing,36,West Virginia,M,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,33,PayPal,Fortnightly
1603,54,Male,Belt,Accessories,31,West Virginia,XL,White,Winter,2.7,No,2-Day Shipping,Yes,No,25,Venmo,Fortnightly
1603,54,Male,Handbag,Accessories,92,West Virginia,M,Cyan,Summer,3.1,No,Next Day Air,No,Yes,30,Cash,Fortnightly
1603,54,Male,Jewelry,Accessories,70,West Virginia,M,White,Spring,4.2,No,Standard,No,No,29,PayPal,Fortnightly
1603,54,Male,Shirt,Clothing,29,West Virginia,M,Indigo,Summer,3.8,No,Express,No,No,31,Credit Card,Fortnightly
1604,23,Male,Hoodie,Clothing,94,Iowa,XL,Brown,Spring,3.7,No,Standard,No,Yes,16,Cash,Bi-Weekly
1604,23,Male,Socks,Clothing,71,Iowa,M,Silver,Fall,3.2,No,Next Day Air,Yes,No,41,Bank Transfer,Bi-Weekly
1604,23,Male,Shoes,Footwear,44,Iowa,XL,Gold,Winter,4.4,No,Store Pickup,No,Yes,33,Cash,Bi-Weekly
1604,23,Male,Skirt,Clothing,25,Iowa,M,Indigo,Summer,3.4,No,Next Day Air,No,No,31,Bank Transfer,Bi-Weekly
1604,23,Male,T-shirt,Clothing,51,Iowa,M,Brown,Fall,4.3,No,Store Pickup,No,Yes,45,Credit Card,Bi-Weekly
1604,23,Male,Jacket,Outerwear,93,Iowa,M,Charcoal,Summer,3.5,No,Standard,No,Yes,42,Bank Transfer,Bi-Weekly
1604,23,Male,Sunglasses,Accessories,36,Iowa,L,Pink,Winter,4.2,No,Standard,No,Yes,43,Bank Transfer,Bi-Weekly
1604,23,Male,Skirt,Clothing,45,Iowa,L,Red,Summer,3.1,No,2-Day Shipping,Yes,No,35,Cash,Bi-Weekly
1604,23,Male,Sweater,Clothing,49,Iowa,L,Gray,Fall,3.9,No,Express,No,No,7,Debit Card,Bi-Weekly
1604,23,Male,Backpack,Accessories,35,Iowa,M,Blue,Summer,2.8,No,Store Pickup,No,Yes,35,Bank Transfer,Bi-Weekly
1605,18,Male,Dress,Clothing,36,Maine,M,Indigo,Spring,4.5,No,Next Day Air,Yes,No,11,Credit Card,Every 3 Months
1605,18,Male,Shoes,Footwear,96,Maine,S,Indigo,Fall,2.9,No,2-Day Shipping,Yes,No,1,PayPal,Every 3 Months
1606,70,Male,Boots,Footwear,35,Connecticut,L,Turquoise,Fall,3.6,No,2-Day Shipping,No,No,20,Bank Transfer,Bi-Weekly
1606,70,Male,Pants,Clothing,31,Connecticut,L,Green,Fall,2.7,No,2-Day Shipping,Yes,No,32,PayPal,Bi-Weekly
1606,70,Male,Sneakers,Footwear,75,Connecticut,L,Charcoal,Spring,3.7,No,2-Day Shipping,No,No,45,PayPal,Bi-Weekly
1606,70,Male,Shoes,Footwear,48,Connecticut,L,Teal,Spring,3.9,No,Free Shipping,Yes,Yes,39,Bank Transfer,Bi-Weekly
1606,70,Male,Sandals,Footwear,94,Connecticut,L,Magenta,Winter,3.0,No,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly
1606,70,Male,Sunglasses,Accessories,75,Connecticut,L,Olive,Spring,3.5,No,Store Pickup,No,Yes,25,Cash,Bi-Weekly
1606,70,Male,Jacket,Outerwear,65,Connecticut,S,Lavender,Spring,3.1,No,Express,Yes,Yes,6,Debit Card,Bi-Weekly
1606,70,Male,Dress,Clothing,82,Connecticut,L,Beige,Winter,2.9,No,Express,Yes,Yes,26,PayPal,Bi-Weekly
1607,55,Male,Blouse,Clothing,41,Kansas,L,Lavender,Spring,2.7,No,Standard,No,No,1,Credit Card,Fortnightly
1607,55,Male,Socks,Clothing,95,Kansas,L,Brown,Fall,3.0,No,Express,No,No,29,Credit Card,Fortnightly
1608,49,Male,Shoes,Footwear,80,Vermont,L,White,Spring,3.4,No,Standard,Yes,Yes,24,Venmo,Quarterly
1608,49,Male,Shorts,Clothing,31,Vermont,M,Silver,Fall,2.6,No,Standard,Yes,No,30,PayPal,Quarterly
1608,49,Male,Hoodie,Clothing,81,Vermont,M,Lavender,Summer,3.2,No,Next Day Air,No,No,32,Bank Transfer,Quarterly
1608,49,Male,Dress,Clothing,94,Vermont,M,Green,Spring,3.7,No,Free Shipping,Yes,No,48,Venmo,Quarterly
1609,26,Male,Belt,Accessories,31,Nebraska,L,Olive,Winter,4.4,No,Store Pickup,Yes,No,19,Debit Card,Bi-Weekly
1609,26,Male,Boots,Footwear,52,Nebraska,S,Maroon,Winter,4.7,No,Free Shipping,Yes,Yes,27,Bank Transfer,Bi-Weekly
1609,26,Male,Socks,Clothing,23,Nebraska,L,Yellow,Summer,4.1,No,Express,Yes,Yes,32,Credit Card,Bi-Weekly
1609,26,Male,Skirt,Clothing,20,Nebraska,M,Silver,Summer,3.1,No,Express,No,No,14,Venmo,Bi-Weekly
1609,26,Male,Hat,Accessories,26,Nebraska,L,Green,Spring,4.7,No,Standard,Yes,No,47,Debit Card,Bi-Weekly
1609,26,Male,Belt,Accessories,48,Nebraska,M,Olive,Fall,2.5,No,Express,No,Yes,39,Debit Card,Bi-Weekly
1610,33,Male,Jewelry,Accessories,85,Nevada,M,Gray,Winter,4.7,No,Express,Yes,No,3,Debit Card,Monthly
1610,33,Male,Shoes,Footwear,56,Nevada,S,Olive,Winter,4.2,No,Store Pickup,Yes,Yes,30,Debit Card,Monthly
1610,33,Male,Coat,Outerwear,86,Nevada,M,Black,Summer,4.1,No,Store Pickup,Yes,No,20,Credit Card,Monthly
1610,33,Male,Socks,Clothing,34,Nevada,L,Silver,Winter,3.0,No,Store Pickup,No,No,24,PayPal,Monthly
1610,33,Male,Backpack,Accessories,50,Nevada,M,Violet,Fall,4.7,No,Next Day Air,No,No,25,Cash,Monthly
1610,33,Male,Gloves,Accessories,85,Nevada,L,Olive,Winter,3.8,No,Free Shipping,No,No,5,Debit Card,Monthly
1610,33,Male,Shoes,Footwear,21,Nevada,M,Lavender,Winter,3.8,No,Free Shipping,Yes,No,32,Bank Transfer,Monthly
1610,33,Male,Blouse,Clothing,64,Nevada,M,Teal,Summer,4.6,No,Express,Yes,Yes,18,PayPal,Monthly
1610,33,Male,Sweater,Clothing,60,Nevada,L,Violet,Summer,4.4,No,2-Day Shipping,Yes,No,27,Cash,Monthly
1610,33,Male,Hat,Accessories,46,Nevada,M,Silver,Spring,2.9,No,Next Day Air,No,Yes,13,Credit Card,Monthly
1611,20,Male,Pants,Clothing,67,Tennessee,L,Beige,Spring,5.0,No,Express,Yes,Yes,2,Bank Transfer,Annually
1611,20,Male,Skirt,Clothing,34,Tennessee,S,Peach,Spring,3.3,No,Store Pickup,No,No,15,Cash,Annually
1611,20,Male,Handbag,Accessories,83,Tennessee,L,Peach,Spring,4.7,No,2-Day Shipping,Yes,Yes,7,Debit Card,Annually
1611,20,Male,Sandals,Footwear,99,Tennessee,L,Indigo,Winter,4.5,No,2-Day Shipping,Yes,No,13,PayPal,Annually
1611,20,Male,Coat,Outerwear,99,Tennessee,M,Blue,Summer,4.0,No,Store Pickup,No,No,39,Debit Card,Annually
1611,20,Male,Socks,Clothing,74,Tennessee,S,Magenta,Winter,2.6,No,Standard,No,Yes,47,Debit Card,Annually
1611,20,Male,Coat,Outerwear,99,Tennessee,S,Maroon,Spring,3.5,No,Next Day Air,Yes,No,46,Debit Card,Annually
1611,20,Male,Shorts,Clothing,37,Tennessee,M,Orange,Fall,5.0,No,Express,No,No,20,Venmo,Annually
1612,41,Male,Shoes,Footwear,26,Arkansas,XL,White,Fall,4.5,No,Store Pickup,Yes,No,48,Debit Card,Monthly
1612,41,Male,Gloves,Accessories,87,Arkansas,L,Green,Spring,2.6,No,2-Day Shipping,Yes,No,42,Credit Card,Monthly
1612,41,Male,Backpack,Accessories,37,Arkansas,M,Red,Summer,2.7,No,Next Day Air,Yes,No,28,Cash,Monthly
1612,41,Male,Sneakers,Footwear,40,Arkansas,L,Green,Spring,3.3,No,Free Shipping,Yes,Yes,1,PayPal,Monthly
1612,41,Male,Hat,Accessories,77,Arkansas,XL,Peach,Winter,3.0,No,Standard,No,No,32,Venmo,Monthly
1612,41,Male,Skirt,Clothing,90,Arkansas,L,Black,Summer,5.0,No,Store Pickup,No,No,50,PayPal,Monthly
1612,41,Male,Handbag,Accessories,62,Arkansas,M,Black,Fall,4.6,No,Express,No,Yes,25,PayPal,Monthly
1612,41,Male,Jeans,Clothing,99,Arkansas,L,Olive,Fall,3.8,No,2-Day Shipping,No,Yes,18,Debit Card,Monthly
1612,41,Male,Socks,Clothing,61,Arkansas,L,Orange,Summer,3.7,No,Store Pickup,No,Yes,25,Venmo,Monthly
1612,41,Male,Sweater,Clothing,64,Arkansas,M,Olive,Summer,3.4,No,Express,No,Yes,49,PayPal,Monthly
1613,18,Male,Boots,Footwear,90,Wisconsin,L,Indigo,Fall,3.7,No,Store Pickup,No,No,25,PayPal,Monthly
1613,18,Male,T-shirt,Clothing,45,Wisconsin,L,Teal,Summer,4.4,No,Standard,No,Yes,40,Debit Card,Monthly
1613,18,Male,Sunglasses,Accessories,58,Wisconsin,L,Yellow,Summer,4.7,No,Standard,Yes,Yes,50,Cash,Monthly
1613,18,Male,Blouse,Clothing,71,Wisconsin,S,Olive,Winter,4.8,No,Next Day Air,No,Yes,45,Debit Card,Monthly
1614,26,Male,Sandals,Footwear,31,Illinois,L,Gray,Winter,2.7,No,Free Shipping,Yes,No,32,Credit Card,Fortnightly
1614,26,Male,Skirt,Clothing,98,Illinois,M,Yellow,Fall,3.5,No,Next Day Air,No,No,6,Cash,Fortnightly
1614,26,Male,Backpack,Accessories,27,Illinois,M,Lavender,Winter,3.6,No,Free Shipping,No,No,27,Debit Card,Fortnightly
1614,26,Male,T-shirt,Clothing,88,Illinois,S,Beige,Fall,4.1,No,Express,Yes,Yes,25,Credit Card,Fortnightly
1614,26,Male,Gloves,Accessories,80,Illinois,M,Orange,Fall,3.0,No,Standard,Yes,No,46,Debit Card,Fortnightly
1614,26,Male,Backpack,Accessories,29,Illinois,L,White,Spring,3.6,No,2-Day Shipping,Yes,No,45,Debit Card,Fortnightly
1615,30,Male,Sunglasses,Accessories,52,Kansas,L,Charcoal,Fall,4.6,No,Standard,No,No,27,PayPal,Bi-Weekly
1615,30,Male,Socks,Clothing,25,Kansas,L,Indigo,Winter,3.0,No,Free Shipping,Yes,No,33,Venmo,Bi-Weekly
1615,30,Male,Dress,Clothing,24,Kansas,S,Blue,Fall,3.3,No,Express,Yes,No,13,PayPal,Bi-Weekly
1615,30,Male,Sweater,Clothing,67,Kansas,XL,Brown,Spring,4.4,No,2-Day Shipping,No,No,27,Bank Transfer,Bi-Weekly
1615,30,Male,Hoodie,Clothing,55,Kansas,S,Brown,Fall,3.2,No,Free Shipping,Yes,Yes,50,PayPal,Bi-Weekly
1615,30,Male,Dress,Clothing,32,Kansas,L,Peach,Spring,3.5,No,Store Pickup,No,No,42,Credit Card,Bi-Weekly
1615,30,Male,T-shirt,Clothing,54,Kansas,XL,Silver,Winter,4.1,No,2-Day Shipping,Yes,No,40,Venmo,Bi-Weekly
1615,30,Male,Handbag,Accessories,58,Kansas,S,Charcoal,Spring,4.4,No,Express,Yes,Yes,48,Venmo,Bi-Weekly
1616,64,Male,Belt,Accessories,70,New York,XL,Blue,Fall,3.1,No,Free Shipping,No,No,12,Cash,Bi-Weekly
1616,64,Male,T-shirt,Clothing,98,New York,S,Pink,Summer,5.0,No,Free Shipping,No,No,9,Cash,Bi-Weekly
1617,26,Male,Sandals,Footwear,83,Colorado,M,Black,Summer,3.9,No,Store Pickup,No,No,41,Debit Card,Quarterly
1617,26,Male,Backpack,Accessories,88,Colorado,M,Cyan,Fall,4.8,No,2-Day Shipping,No,Yes,19,Debit Card,Quarterly
1617,26,Male,Pants,Clothing,95,Colorado,L,Orange,Fall,3.8,No,Standard,No,No,13,Venmo,Quarterly
1617,26,Male,Shorts,Clothing,32,Colorado,L,White,Spring,3.8,No,Store Pickup,No,No,22,Cash,Quarterly
1617,26,Male,Sunglasses,Accessories,93,Colorado,L,Brown,Winter,3.3,No,Free Shipping,No,Yes,43,PayPal,Quarterly
1618,43,Male,Pants,Clothing,65,Wisconsin,M,Peach,Winter,4.2,No,2-Day Shipping,No,Yes,13,Credit Card,Fortnightly
1618,43,Male,Sweater,Clothing,86,Wisconsin,XL,Beige,Spring,3.9,No,Next Day Air,Yes,Yes,8,Debit Card,Fortnightly
1618,43,Male,Shirt,Clothing,35,Wisconsin,L,Silver,Fall,3.4,No,Store Pickup,No,No,7,Credit Card,Fortnightly
1618,43,Male,Handbag,Accessories,56,Wisconsin,XL,Olive,Summer,4.1,No,Express,Yes,Yes,46,Credit Card,Fortnightly
1618,43,Male,Hat,Accessories,85,Wisconsin,XL,Maroon,Summer,4.5,No,Standard,Yes,No,6,Credit Card,Fortnightly
1618,43,Male,Sunglasses,Accessories,64,Wisconsin,XL,Teal,Winter,4.5,No,Next Day Air,No,No,18,Venmo,Fortnightly
1619,63,Male,Jewelry,Accessories,51,Michigan,XL,White,Winter,3.0,No,Store Pickup,No,Yes,17,Cash,Quarterly
1619,63,Male,Hoodie,Clothing,35,Michigan,S,Violet,Fall,3.6,No,Standard,No,Yes,1,Credit Card,Quarterly
1619,63,Male,Hat,Accessories,96,Michigan,S,Blue,Winter,4.1,No,Free Shipping,No,No,8,Credit Card,Quarterly
1619,63,Male,Jacket,Outerwear,37,Michigan,M,Charcoal,Spring,4.0,No,Next Day Air,Yes,Yes,47,Cash,Quarterly
1619,63,Male,Handbag,Accessories,53,Michigan,S,Indigo,Summer,3.8,No,Standard,Yes,Yes,41,Credit Card,Quarterly
1619,63,Male,Hoodie,Clothing,63,Michigan,S,Orange,Winter,4.5,No,Store Pickup,No,Yes,4,PayPal,Quarterly
1619,63,Male,Backpack,Accessories,49,Michigan,S,Brown,Summer,4.4,No,Store Pickup,Yes,Yes,11,Credit Card,Quarterly
1619,63,Male,Scarf,Accessories,52,Michigan,M,White,Summer,4.6,No,2-Day Shipping,No,Yes,11,Debit Card,Quarterly
1619,63,Male,Sweater,Clothing,37,Michigan,M,Blue,Spring,4.3,No,Standard,No,Yes,29,Credit Card,Quarterly
1620,57,Male,Sunglasses,Accessories,94,Hawaii,M,Violet,Winter,2.9,No,Store Pickup,No,Yes,49,Cash,Bi-Weekly
1620,57,Male,Blouse,Clothing,59,Hawaii,M,Maroon,Spring,3.9,No,Next Day Air,Yes,No,44,PayPal,Bi-Weekly
1620,57,Male,Belt,Accessories,38,Hawaii,L,Gold,Summer,4.1,No,Store Pickup,No,No,19,Venmo,Bi-Weekly
1620,57,Male,Boots,Footwear,50,Hawaii,M,Magenta,Winter,3.8,No,Next Day Air,No,No,1,Venmo,Bi-Weekly
1620,57,Male,Scarf,Accessories,41,Hawaii,XL,Pink,Summer,4.6,No,Free Shipping,No,No,16,Venmo,Bi-Weekly
1621,25,Male,Jeans,Clothing,59,Virginia,M,Beige,Summer,4.0,No,Express,Yes,No,15,Credit Card,Every 3 Months
1621,25,Male,Jeans,Clothing,88,Virginia,L,Cyan,Fall,3.5,No,Next Day Air,Yes,Yes,47,PayPal,Every 3 Months
1621,25,Male,Boots,Footwear,66,Virginia,S,Orange,Spring,2.6,No,Free Shipping,No,No,10,Venmo,Every 3 Months
1621,25,Male,Sunglasses,Accessories,58,Virginia,L,Brown,Winter,3.6,No,Express,No,No,9,Cash,Every 3 Months
1621,25,Male,Coat,Outerwear,50,Virginia,L,Beige,Spring,4.9,No,Express,No,Yes,25,Cash,Every 3 Months
1621,25,Male,Jacket,Outerwear,41,Virginia,M,Turquoise,Fall,4.4,No,Standard,No,Yes,38,PayPal,Every 3 Months
1622,68,Male,Jeans,Clothing,45,Ohio,L,Blue,Winter,4.2,No,Next Day Air,Yes,Yes,24,Credit Card,Fortnightly
1622,68,Male,Jeans,Clothing,27,Ohio,M,Olive,Winter,3.8,No,Free Shipping,No,No,23,Cash,Fortnightly
1622,68,Male,Jewelry,Accessories,80,Ohio,L,Charcoal,Spring,3.9,No,2-Day Shipping,Yes,No,16,Venmo,Fortnightly
1622,68,Male,Shirt,Clothing,74,Ohio,L,Gray,Winter,4.4,No,Standard,Yes,No,19,Debit Card,Fortnightly
1622,68,Male,Jacket,Outerwear,85,Ohio,M,Purple,Winter,2.7,No,Standard,Yes,No,39,Bank Transfer,Fortnightly
1623,31,Male,Skirt,Clothing,20,Missouri,M,Blue,Winter,4.6,No,Next Day Air,No,No,46,Debit Card,Every 3 Months
1623,31,Male,Shoes,Footwear,86,Missouri,L,Orange,Winter,4.4,No,2-Day Shipping,Yes,Yes,15,PayPal,Every 3 Months
1623,31,Male,Jacket,Outerwear,57,Missouri,M,Green,Winter,4.7,No,Express,No,Yes,13,Bank Transfer,Every 3 Months
1623,31,Male,Pants,Clothing,78,Missouri,L,Yellow,Summer,4.9,No,Next Day Air,Yes,No,16,PayPal,Every 3 Months
1623,31,Male,Jacket,Outerwear,88,Missouri,M,Beige,Summer,4.7,No,Next Day Air,No,No,24,Credit Card,Every 3 Months
1623,31,Male,T-shirt,Clothing,37,Missouri,M,Teal,Summer,4.7,No,Free Shipping,Yes,Yes,9,Venmo,Every 3 Months
1623,31,Male,Jacket,Outerwear,47,Missouri,L,Yellow,Spring,3.5,No,Store Pickup,Yes,No,45,PayPal,Every 3 Months
1623,31,Male,Backpack,Accessories,27,Missouri,L,Gray,Winter,3.4,No,Free Shipping,Yes,Yes,38,Venmo,Every 3 Months
1623,31,Male,Blouse,Clothing,45,Missouri,S,Gray,Fall,5.0,No,Store Pickup,No,Yes,21,Bank Transfer,Every 3 Months
1623,31,Male,Coat,Outerwear,32,Missouri,M,Silver,Fall,3.6,No,Standard,No,No,32,PayPal,Every 3 Months
1624,64,Male,Gloves,Accessories,98,Indiana,M,Beige,Fall,3.7,No,2-Day Shipping,Yes,No,10,Debit Card,Annually
1624,64,Male,Hoodie,Clothing,41,Indiana,L,Indigo,Winter,3.8,No,Express,No,No,18,Cash,Annually
1624,64,Male,Backpack,Accessories,56,Indiana,L,Yellow,Summer,3.0,No,Free Shipping,No,Yes,38,Bank Transfer,Annually
1624,64,Male,Jewelry,Accessories,74,Indiana,M,Indigo,Spring,4.1,No,2-Day Shipping,No,No,3,PayPal,Annually
1624,64,Male,Skirt,Clothing,99,Indiana,L,Indigo,Spring,4.8,No,Next Day Air,No,No,24,Venmo,Annually
1625,38,Male,Shirt,Clothing,24,Florida,M,Gray,Fall,4.1,No,Next Day Air,Yes,Yes,3,Bank Transfer,Every 3 Months
1625,38,Male,Jeans,Clothing,61,Florida,S,Lavender,Spring,3.1,No,Next Day Air,No,Yes,2,Cash,Every 3 Months
1625,38,Male,Hoodie,Clothing,41,Florida,S,Beige,Spring,4.7,No,Next Day Air,Yes,Yes,25,PayPal,Every 3 Months
1625,38,Male,Backpack,Accessories,95,Florida,M,Violet,Spring,3.8,No,Store Pickup,No,Yes,2,Venmo,Every 3 Months
1625,38,Male,Blouse,Clothing,86,Florida,M,Charcoal,Spring,2.9,No,Store Pickup,No,No,35,Cash,Every 3 Months
1625,38,Male,Jeans,Clothing,58,Florida,XL,Black,Fall,4.1,No,Express,No,Yes,14,Cash,Every 3 Months
